filename	language	family	reference_ipa
indoeuropean_lav_027.wav	Latvian	Indo-European	ɡ a r ʃ
indoeuropean_lav_028.wav	Latvian	Indo-European	ɡ ə r s
indoeuropean_lav_029.wav	Latvian	Indo-European	l ɪ k ʊ
indoeuropean_lav_030.wav	Latvian	Indo-European	l iː k ʊ
indoeuropean_lav_031.wav	Latvian	Indo-European	s v ɛ r ʊ
indoeuropean_lav_032.wav	Latvian	Indo-European	s v eː r ʊ
indoeuropean_lav_033.wav	Latvian	Indo-European	s m eː j ʊ
indoeuropean_lav_034.wav	Latvian	Indo-European	v æ d
indoeuropean_lav_035.wav	Latvian	Indo-European	æː d ʊ
indoeuropean_lav_036.wav	Latvian	Indo-European	k ə z ə s
indoeuropean_lav_037.wav	Latvian	Indo-European	k aː z ə s
indoeuropean_lav_038.wav	Latvian	Indo-European	k ʊ r ʊ
indoeuropean_lav_039.wav	Latvian	Indo-European	k uː r ʊ
indoeuropean_lav_040.wav	Latvian	Indo-European	ɔ p a l s
indoeuropean_lav_041.wav	Latvian	Indo-European	o p ɛ ɾ ə
indoeuropean_lav_042.wav	Latvian	Indo-European	k ɔ l ɔ n i ʊ l s
indoeuropean_lav_043.wav	Latvian	Indo-European	k o l o n s
indoeuropean_lav_044.wav	Latvian	Indo-European	a ɪ t ə
indoeuropean_lav_045.wav	Latvian	Indo-European	a u t ə
indoeuropean_lav_046.wav	Latvian	Indo-European	e ɪ t ə
indoeuropean_lav_047.wav	Latvian	Indo-European	ɪ a t ə
indoeuropean_lav_048.wav	Latvian	Indo-European	m u ɪ t ə
indoeuropean_lav_049.wav	Latvian	Indo-European	m u o k ə
indoeuropean_lav_050.wav	Latvian	Indo-European	b ɔ ɪ k o t s
indoeuropean_lav_051.wav	Latvian	Indo-European	p l ɪ u k ʃ a e t
indoeuropean_lav_052.wav	Latvian	Indo-European	s o u x o s
indoeuropean_lav_053.wav	Latvian	Indo-European	p l ã n s
indoeuropean_lav_054.wav	Latvian	Indo-European	p l a n s
indoeuropean_lav_055.wav	Latvian	Indo-European	s t ã v s
indoeuropean_lav_056.wav	Latvian	Indo-European	b r e k t
indoeuropean_lav_057.wav	Latvian	Indo-European	b r ẽ k a t
indoeuropean_lav_058.wav	Latvian	Indo-European	m a k t ɪ a s
indoeuropean_lav_059.wav	Latvian	Indo-European	m ã k o n ɪ s
indoeuropean_lav_060.wav	Latvian	Indo-European	t æ̃ː v s
indoeuropean_lav_061.wav	Latvian	Indo-European	t æ v
indoeuropean_lav_062.wav	Latvian	Indo-European	v ɪ a n aː d ɪ
indoeuropean_lav_063.wav	Latvian	Indo-European	v ɪ a n aː d ɪ
indoeuropean_lav_064.wav	Latvian	Indo-European	l ɪ j ə
indoeuropean_lav_065.wav	Latvian	Indo-European	l ɪ a t
indoeuropean_lav_066.wav	Latvian	Indo-European	l ɛ j ʊ
indoeuropean_lav_067.wav	Latvian	Indo-European	l eː j ʊ
centralsudanic_led_001.wav	Lendu	Central Sudanic	b a
centralsudanic_led_002.wav	Lendu	Central Sudanic	ɓ a
centralsudanic_led_003.wav	Lendu	Central Sudanic	ɓ a
centralsudanic_led_004.wav	Lendu	Central Sudanic	p a
centralsudanic_led_005.wav	Lendu	Central Sudanic	b i
centralsudanic_led_006.wav	Lendu	Central Sudanic	ɓ i
centralsudanic_led_007.wav	Lendu	Central Sudanic	ɓ i
centralsudanic_led_008.wav	Lendu	Central Sudanic	p i
centralsudanic_led_009.wav	Lendu	Central Sudanic	b o
centralsudanic_led_010.wav	Lendu	Central Sudanic	ɓ o
centralsudanic_led_011.wav	Lendu	Central Sudanic	ɓ o
centralsudanic_led_012.wav	Lendu	Central Sudanic	p o
centralsudanic_led_013.wav	Lendu	Central Sudanic	b ɔ
centralsudanic_led_014.wav	Lendu	Central Sudanic	ɓ ɔ
centralsudanic_led_015.wav	Lendu	Central Sudanic	ɓ ɔ
centralsudanic_led_016.wav	Lendu	Central Sudanic	d a
centralsudanic_led_017.wav	Lendu	Central Sudanic	ɗ a
centralsudanic_led_018.wav	Lendu	Central Sudanic	ɗ a
centralsudanic_led_019.wav	Lendu	Central Sudanic	t a
centralsudanic_led_020.wav	Lendu	Central Sudanic	ɗ e
centralsudanic_led_021.wav	Lendu	Central Sudanic	ɗ e
centralsudanic_led_022.wav	Lendu	Central Sudanic	d i
centralsudanic_led_023.wav	Lendu	Central Sudanic	ɗ i
atlanticcongo_lgq_001.wav	Logba	Atlantic-Congo	a b i a
atlanticcongo_lgq_002.wav	Logba	Atlantic-Congo	a ɡ͡b ɔ
atlanticcongo_lgq_003.wav	Logba	Atlantic-Congo	a t ɛ
atlanticcongo_lgq_004.wav	Logba	Atlantic-Congo	ɔ d ɛ ɛ
atlanticcongo_lgq_005.wav	Logba	Atlantic-Congo	ɔ ɖ ɛ
atlanticcongo_lgq_006.wav	Logba	Atlantic-Congo	ɔ c a m i
atlanticcongo_lgq_007.wav	Logba	Atlantic-Congo	ɔ d z a
atlanticcongo_lgq_008.wav	Logba	Atlantic-Congo	ɔ ɟ a n ɖ ɛ
atlanticcongo_lgq_009.wav	Logba	Atlantic-Congo	u k u
atlanticcongo_lgq_010.wav	Logba	Atlantic-Congo	ɔ ɡ ɔ
atlanticcongo_lgq_011.wav	Logba	Atlantic-Congo	a m a
atlanticcongo_lgq_012.wav	Logba	Atlantic-Congo	i n ɔ
atlanticcongo_lgq_013.wav	Logba	Atlantic-Congo	ɔ ɲ ɛ ɛ
atlanticcongo_lgq_014.wav	Logba	Atlantic-Congo	ɔ ŋ ɔ ɲ i
atlanticcongo_lgq_015.wav	Logba	Atlantic-Congo	s ɛ ɸ o ɸ o
atlanticcongo_lgq_016.wav	Logba	Atlantic-Congo	ɔ f a
atlanticcongo_lgq_017.wav	Logba	Atlantic-Congo	u β a
atlanticcongo_lgq_018.wav	Logba	Atlantic-Congo	u v a
atlanticcongo_lgq_019.wav	Logba	Atlantic-Congo	ɔ s a
atlanticcongo_lgq_020.wav	Logba	Atlantic-Congo	o ʃ i b i e
atlanticcongo_lgq_021.wav	Logba	Atlantic-Congo	u x e
atlanticcongo_lgq_022.wav	Logba	Atlantic-Congo	u h ɛ̃
atlanticcongo_lgq_023.wav	Logba	Atlantic-Congo	ɔ ʒ a
atlanticcongo_lgq_024.wav	Logba	Atlantic-Congo	ɔ j a
indoeuropean_lit_001.wav	Lithuanian	Indo-European	p ă a d a s
indoeuropean_lit_002.wav	Lithuanian	Indo-European	b ă a d a s
indoeuropean_lit_003.wav	Lithuanian	Indo-European	pʲ iː l a
indoeuropean_lit_004.wav	Lithuanian	Indo-European	bʲ iː l a
indoeuropean_lit_005.wav	Lithuanian	Indo-European	t ŭ u ɾ ɪ s
indoeuropean_lit_006.wav	Lithuanian	Indo-European	d ŭ u ɾ ɪ s
indoeuropean_lit_007.wav	Lithuanian	Indo-European	tʲ ĕ e tʲ ɪ s
indoeuropean_lit_008.wav	Lithuanian	Indo-European	dʲ ĕ e dʲ eː
indoeuropean_lit_009.wav	Lithuanian	Indo-European	k ă r d a s
indoeuropean_lit_010.wav	Lithuanian	Indo-European	ɡ ă r d a s
indoeuropean_lit_011.wav	Lithuanian	Indo-European	kʲ æ ɺʲ tʲ ɪ
indoeuropean_lit_012.wav	Lithuanian	Indo-European	ɡʲ æ ɺʲ tʲ ɪ
indoeuropean_lit_013.wav	Lithuanian	Indo-European	f ɔ nʲ ɛ m a
indoeuropean_lit_014.wav	Lithuanian	Indo-European	fʲ ɪ zʲ j ɔ l o ɡ a s
indoeuropean_lit_015.wav	Lithuanian	Indo-European	v oː nʲ j a
indoeuropean_lit_016.wav	Lithuanian	Indo-European	vʲ ɪ zʲ ɪ t a s
indoeuropean_lit_017.wav	Lithuanian	Indo-European	s ʊ lʲ tʲ iː s
indoeuropean_lit_018.wav	Lithuanian	Indo-European	z ʊ lʲ ɪ nʲ tʲ ɪ
indoeuropean_lit_019.wav	Lithuanian	Indo-European	sʲ æ n ʊ kʲ e
indoeuropean_lit_020.wav	Lithuanian	Indo-European	zʲ æ nʲ ɪ t a s
indoeuropean_lit_021.wav	Lithuanian	Indo-European	ʃ a ɺʲ tʲ ɪ
indoeuropean_lit_022.wav	Lithuanian	Indo-European	ʒ a ɺʲ tʲ ɪ
indoeuropean_lit_023.wav	Lithuanian	Indo-European	ʃʲ ɪ ɺ a s
indoeuropean_lit_024.wav	Lithuanian	Indo-European	ʒʲ ɪ ɺ a s
indoeuropean_lit_025.wav	Lithuanian	Indo-European	x oː ɾ a s
indoeuropean_lit_026.wav	Lithuanian	Indo-European	xʲ ɪ ɾ ʊ r ɡ a s
indoeuropean_lit_027.wav	Lithuanian	Indo-European	h a r m oː nʲ j a
indoeuropean_lit_028.wav	Lithuanian	Indo-European	hʲ ɪ m n a s
indoeuropean_lit_029.wav	Lithuanian	Indo-European	j ŏ o s
indoeuropean_lit_030.wav	Lithuanian	Indo-European	j ɪ s
indoeuropean_lit_031.wav	Lithuanian	Indo-European	t͡s ʊ k ɾ s ʊ
indoeuropean_lit_032.wav	Lithuanian	Indo-European	d͡z ŭ u k a s
indoeuropean_lit_033.wav	Lithuanian	Indo-European	t͡sʲ ĭ i pʲ tʲ ɪ
indoeuropean_lit_034.wav	Lithuanian	Indo-European	d͡zʲ ɪ̆ mʲ bʲ ɪ n tʲ ɪ
indoeuropean_lit_035.wav	Lithuanian	Indo-European	t͡ʃ a ĭ ʒʲ iː tʲ ɪ
indoeuropean_lit_036.wav	Lithuanian	Indo-European	d͡ʒ ă a z a s
indoeuropean_lit_037.wav	Lithuanian	Indo-European	t͡ʃʲ æ ʊ̆ dʲ iː tʲ ɪ
indoeuropean_lit_038.wav	Lithuanian	Indo-European	d͡ʒʲ æ ʊ̆ tʲ ɪ
indoeuropean_lit_039.wav	Lithuanian	Indo-European	m a m a
indoeuropean_lit_040.wav	Lithuanian	Indo-European	n a m ŏ o
indoeuropean_lit_041.wav	Lithuanian	Indo-European	m æ̆ æ s
indoeuropean_lit_042.wav	Lithuanian	Indo-European	nʲ æ s
indoeuropean_lit_043.wav	Lithuanian	Indo-European	l a ŋ ɡ a s
indoeuropean_lit_044.wav	Lithuanian	Indo-European	ə r a ŋ ɡ a
indoeuropean_lit_045.wav	Lithuanian	Indo-European	lʲ æ ŋʲ kʲ m a s
indoeuropean_lit_046.wav	Lithuanian	Indo-European	rʲ æ ŋʲ ɡʲ ɪ m a s
indoeuropean_lit_047.wav	Lithuanian	Indo-European	ɡ ɾ a ʒ ʊ s
indoeuropean_lit_048.wav	Lithuanian	Indo-European	ɡ r aː ʒʲ ɪ nʲ tʲ ɪ
indoeuropean_lit_049.wav	Lithuanian	Indo-European	kʲ æ̆ æ s ʊ l a s
indoeuropean_lit_050.wav	Lithuanian	Indo-European	kʲ e ĕ s l a s
indoeuropean_lit_051.wav	Lithuanian	Indo-European	kʲ æ̆ æ sʲ tʲ ɪ
indoeuropean_lit_052.wav	Lithuanian	Indo-European	n ʊ ɾʲ ɪ s
indoeuropean_lit_053.wav	Lithuanian	Indo-European	n ʊ ɾʲ i ĭ tʲ ɪ
indoeuropean_lit_054.wav	Lithuanian	Indo-European	ɔ pʲ æ ɾ a
indoeuropean_lit_055.wav	Lithuanian	Indo-European	oː bʲ æ lʲ ɪ s
indoeuropean_lit_056.wav	Lithuanian	Indo-European	sʲ ŭ u sʲ tʲ
indoeuropean_lit_057.wav	Lithuanian	Indo-European	sʲ ʊ sʲ tʲ ɪ
indoeuropean_lit_058.wav	Lithuanian	Indo-European	tʲ ɪ k
indoeuropean_lit_059.wav	Lithuanian	Indo-European	tʲ ɪ k r ă i
indoeuropean_lit_060.wav	Lithuanian	Indo-European	nʲ æ
indoeuropean_lit_061.wav	Lithuanian	Indo-European	nʲ æ ʃʲ ɪ
indoeuropean_lit_062.wav	Lithuanian	Indo-European	m a n oː
indoeuropean_lit_063.wav	Lithuanian	Indo-European	k a d a
indoeuropean_lit_064.wav	Lithuanian	Indo-European	t ɔ r t a s
indoeuropean_lit_065.wav	Lithuanian	Indo-European	p ɔ lʲ ɪ tʲ ɪ k a
indoeuropean_lit_066.wav	Lithuanian	Indo-European	t ʊ ɾʲ ɪ
indoeuropean_lit_067.wav	Lithuanian	Indo-European	iː s tʲ ɾʲ ɪ ʒʲ ă ɪ
indoeuropean_lit_068.wav	Lithuanian	Indo-European	ĭ i s p uː dʲ ɪ s
indoeuropean_lit_069.wav	Lithuanian	Indo-European	dʲ eː k a
indoeuropean_lit_070.wav	Lithuanian	Indo-European	dʲ e ĕ dʲ eː
indoeuropean_lit_071.wav	Lithuanian	Indo-European	dʲ e ĕ tʲ ɪ
indoeuropean_lit_072.wav	Lithuanian	Indo-European	tʲ æː sʲ nʲ ĭ i s
indoeuropean_lit_073.wav	Lithuanian	Indo-European	kʲ æ̆ æ sʲ tʲ ɪ
indoeuropean_lit_074.wav	Lithuanian	Indo-European	s bʲ ɾʲ æ æ̆ sʲ tʲ ɪ
indoeuropean_lit_075.wav	Lithuanian	Indo-European	aː ʒ ʊ ɔ ə lʲ ɛ̞
indoeuropean_lit_076.wav	Lithuanian	Indo-European	ɡ ă a l a s
indoeuropean_lit_077.wav	Lithuanian	Indo-European	a ă ʒ ʊ ɔ ə l a s
indoeuropean_lit_078.wav	Lithuanian	Indo-European	p oː nʲ ɛ̞
indoeuropean_lit_079.wav	Lithuanian	Indo-European	p ŏ o n a s
indoeuropean_lit_080.wav	Lithuanian	Indo-European	t o ŏ k s
indoeuropean_lit_081.wav	Lithuanian	Indo-European	uː ʒʲ u
indoeuropean_lit_082.wav	Lithuanian	Indo-European	ŭ u ʃʲ tʲ ɪ
indoeuropean_lit_083.wav	Lithuanian	Indo-European	u ŭ ʃ t
indoeuropean_lit_084.wav	Lithuanian	Indo-European	l a ɪ kʲ ɛ̞
indoeuropean_lit_085.wav	Lithuanian	Indo-European	l ă ɪ k a s
indoeuropean_lit_086.wav	Lithuanian	Indo-European	k a ĭ m a s
indoeuropean_lit_087.wav	Lithuanian	Indo-European	l a ʊ kʲ ɛ̞
indoeuropean_lit_088.wav	Lithuanian	Indo-European	l ă ʊ k a s
indoeuropean_lit_089.wav	Lithuanian	Indo-European	l a ʊ̆ kʲ tʲ ɪ
indoeuropean_lit_090.wav	Lithuanian	Indo-European	pʲ æ ɪ s ă a ʒ a s
indoeuropean_lit_091.wav	Lithuanian	Indo-European	pʲ æ̆ ɪ lʲ ɪ s
indoeuropean_lit_092.wav	Lithuanian	Indo-European	tʲ æ ĭ s e
indoeuropean_lit_093.wav	Lithuanian	Indo-European	pʲ ɪ æ t ʊ s
indoeuropean_lit_094.wav	Lithuanian	Indo-European	pʲ ĭ æ t uː s
indoeuropean_lit_095.wav	Lithuanian	Indo-European	pʲ ɪ æ̆ n a s
indoeuropean_lit_096.wav	Lithuanian	Indo-European	p ʊ ɪ k ʊ s
indoeuropean_lit_097.wav	Lithuanian	Indo-European	p ʊ̆ ɪ kʲ æ ɪ
indoeuropean_lit_098.wav	Lithuanian	Indo-European	m ʊ ɪ̆ s tʲ iː tʲ ɪ
indoeuropean_lit_099.wav	Lithuanian	Indo-European	ʊ ɔ ə ɡ a ʊ̆ tʲ ɪ
indoeuropean_lit_100.wav	Lithuanian	Indo-European	r ʊ d ʊ̆ ɔ ə
indoeuropean_lit_101.wav	Lithuanian	Indo-European	ʊ ɔ̆ ə ɡ a
indoeuropean_lit_102.wav	Lithuanian	Indo-European	k a l t a
indoeuropean_lit_103.wav	Lithuanian	Indo-European	k ă l t a s
indoeuropean_lit_104.wav	Lithuanian	Indo-European	k a ɺ t a s
indoeuropean_lit_105.wav	Lithuanian	Indo-European	k a mʲ pʲ ɛ̞
indoeuropean_lit_106.wav	Lithuanian	Indo-European	k ă m p a s
indoeuropean_lit_107.wav	Lithuanian	Indo-European	k a m
indoeuropean_lit_108.wav	Lithuanian	Indo-European	tʲ ɪ n k a m a
indoeuropean_lit_109.wav	Lithuanian	Indo-European	tʲ n k a m a s
indoeuropean_lit_110.wav	Lithuanian	Indo-European	t ʊ ɾʲ tʲ ɛ̞
indoeuropean_lit_111.wav	Lithuanian	Indo-European	t ʊ̆ ɾ t a s
indoeuropean_lit_112.wav	Lithuanian	Indo-European	d ă ʊ k
indoeuropean_lit_113.wav	Lithuanian	Indo-European	ʊ ʃ
indoeuropean_lit_114.wav	Lithuanian	Indo-European	l a ŋ ɡ a s
indoeuropean_lit_115.wav	Lithuanian	Indo-European	l æ ŋ k a s
indoeuropean_lit_116.wav	Lithuanian	Indo-European	nʲ æ ʃʲ t͡ʃʲ æ ʊ
indoeuropean_lit_117.wav	Lithuanian	Indo-European	nʲ æ ʒ d a v a ʊ
indoeuropean_lit_118.wav	Lithuanian	Indo-European	v æ ʃʲ tʲ ɪ
indoeuropean_lit_119.wav	Lithuanian	Indo-European	bʲ e kʲ tʲ ɪ
indoeuropean_lit_120.wav	Lithuanian	Indo-European	pʲ e ĕ ʃʲ t͡sʲ æ s
indoeuropean_lit_121.wav	Lithuanian	Indo-European	v a b ʒʲ d͡ʒʲ ŭ u
indoeuropean_lit_122.wav	Lithuanian	Indo-European	j a ʊ n a t a ʊ t a
indoeuropean_lit_123.wav	Lithuanian	Indo-European	j a ʊ̆ n oː s t ă ʊ t oː s
indoeuropean_lit_124.wav	Lithuanian	Indo-European	p ŏ o pʲ ɪ æ ɾʲ ʊ s
indoeuropean_lit_125.wav	Lithuanian	Indo-European	p ŏ o pʲ ɪ æ ʒʲ ʊ s
indoeuropean_lit_126.wav	Lithuanian	Indo-European	a n tʲ ɪ s
indoeuropean_lit_127.wav	Lithuanian	Indo-European	ă n tʲ ɪ s
indoeuropean_lit_128.wav	Lithuanian	Indo-European	a ʊ̆ ʃʲ tʲ ɪ
indoeuropean_lit_129.wav	Lithuanian	Indo-European	ă ʊ ʃʲ tʲ ɪ
indoeuropean_lit_130.wav	Lithuanian	Indo-European	k a r tʲ ɪ s
indoeuropean_lit_131.wav	Lithuanian	Indo-European	k ă r tʲ ɪ s
indoeuropean_lit_132.wav	Lithuanian	Indo-European	kʲ ʊ r tʲ ɪ
indoeuropean_lit_133.wav	Lithuanian	Indo-European	k ʊ r tʲ ɪ
siouan_lkt_001.wav	Lakota	Siouan	pʼ o
siouan_lkt_002.wav	Lakota	Siouan	p x a
siouan_lkt_003.wav	Lakota	Siouan	t u w a
siouan_lkt_004.wav	Lakota	Siouan	t ʊ̃ ʒ ã
siouan_lkt_005.wav	Lakota	Siouan	q a
siouan_lkt_006.wav	Lakota	Siouan	kʼ u
siouan_lkt_007.wav	Lakota	Siouan	k ʁ a n t a
siouan_lkt_008.wav	Lakota	Siouan	b u b u
siouan_lkt_009.wav	Lakota	Siouan	s a p a
siouan_lkt_010.wav	Lakota	Siouan	ʃ a
siouan_lkt_011.wav	Lakota	Siouan	x e
siouan_lkt_012.wav	Lakota	Siouan	z u z ɛ t͡ʃ a
siouan_lkt_013.wav	Lakota	Siouan	j u ʒ i p a
siouan_lkt_014.wav	Lakota	Siouan	l o t e
siouan_lkt_015.wav	Lakota	Siouan	j e l o
siouan_lkt_016.wav	Lakota	Siouan	w a n a
siouan_lkt_017.wav	Lakota	Siouan	m a n i
siouan_lkt_018.wav	Lakota	Siouan	n u m p a
siouan_lkt_019.wav	Lakota	Siouan	i ʃ t a
siouan_lkt_020.wav	Lakota	Siouan	e h a n i
siouan_lkt_021.wav	Lakota	Siouan	ʔ a t e
siouan_lkt_022.wav	Lakota	Siouan	o t a
siouan_lkt_023.wav	Lakota	Siouan	ã p o
siouan_lkt_024.wav	Lakota	Siouan	ũ k u p i
siouan_lkt_025.wav	Lakota	Siouan	p ʃ ĩ
siouan_lkt_026.wav	Lakota	Siouan	k ʃ u
siouan_lkt_027.wav	Lakota	Siouan	kʰ t͡ʃ u
siouan_lkt_028.wav	Lakota	Siouan	b l o
siouan_lkt_029.wav	Lakota	Siouan	ɡ l ɛ p e
siouan_lkt_030.wav	Lakota	Siouan	ɡ ə n u ɡ n u ʃ k a
siouan_lkt_031.wav	Lakota	Siouan	i ɡ m ũ
siouan_lkt_032.wav	Lakota	Siouan	s n i
siouan_lkt_033.wav	Lakota	Siouan	o s m a k a
siouan_lkt_034.wav	Lakota	Siouan	ʃ p u k ɛ ʃ n i
siouan_lkt_035.wav	Lakota	Siouan	j u ʃ t ã
siouan_lkt_036.wav	Lakota	Siouan	ʃ k e
siouan_lkt_037.wav	Lakota	Siouan	s t͡ʃ u
siouan_lkt_038.wav	Lakota	Siouan	ʃ l o j e
siouan_lkt_039.wav	Lakota	Siouan	ʃ n i
siouan_lkt_040.wav	Lakota	Siouan	x l o
siouan_lkt_041.wav	Lakota	Siouan	x n a
siouan_lkt_042.wav	Lakota	Siouan	x m ũ
atlanticcongo_lug_001.wav	Ganda	Atlantic-Congo	k u l i m a
atlanticcongo_lug_002.wav	Ganda	Atlantic-Congo	k u l iː m a
atlanticcongo_lug_003.wav	Ganda	Atlantic-Congo	k u w e r a
atlanticcongo_lug_004.wav	Ganda	Atlantic-Congo	k u w eː r a
atlanticcongo_lug_005.wav	Ganda	Atlantic-Congo	k u w a β a
atlanticcongo_lug_006.wav	Ganda	Atlantic-Congo	k u w aː β a
atlanticcongo_lug_007.wav	Ganda	Atlantic-Congo	k u w o l a
atlanticcongo_lug_008.wav	Ganda	Atlantic-Congo	k u w oː l a
atlanticcongo_lug_009.wav	Ganda	Atlantic-Congo	k u t u l a
atlanticcongo_lug_010.wav	Ganda	Atlantic-Congo	k u t uː l a
atlanticcongo_lug_011.wav	Ganda	Atlantic-Congo	k u p i p i r a
atlanticcongo_lug_012.wav	Ganda	Atlantic-Congo	k u β i β i r a
atlanticcongo_lug_013.wav	Ganda	Atlantic-Congo	k u β a
atlanticcongo_lug_014.wav	Ganda	Atlantic-Congo	k u bː a
atlanticcongo_lug_015.wav	Ganda	Atlantic-Congo	kː a p a
atlanticcongo_lug_016.wav	Ganda	Atlantic-Congo	pː a t a
atlanticcongo_lug_017.wav	Ganda	Atlantic-Congo	k u tː a
atlanticcongo_lug_018.wav	Ganda	Atlantic-Congo	k u dː a
atlanticcongo_lug_019.wav	Ganda	Atlantic-Congo	k u t a
atlanticcongo_lug_020.wav	Ganda	Atlantic-Congo	o β u d e
atlanticcongo_lug_021.wav	Ganda	Atlantic-Congo	o β u dː e
atlanticcongo_lug_022.wav	Ganda	Atlantic-Congo	m u k a z i
atlanticcongo_lug_023.wav	Ganda	Atlantic-Congo	m u ɡ a z i
atlanticcongo_lug_024.wav	Ganda	Atlantic-Congo	m j a k a
atlanticcongo_lug_025.wav	Ganda	Atlantic-Congo	kː a z i
atlanticcongo_lug_026.wav	Ganda	Atlantic-Congo	k u ɡ u l a
atlanticcongo_lug_027.wav	Ganda	Atlantic-Congo	k u ɡː u ɾ a
atlanticcongo_lug_028.wav	Ganda	Atlantic-Congo	β o nː a
atlanticcongo_lug_029.wav	Ganda	Atlantic-Congo	b o ɡː o
atlanticcongo_lug_030.wav	Ganda	Atlantic-Congo	k u f a
atlanticcongo_lug_031.wav	Ganda	Atlantic-Congo	k u v a
atlanticcongo_lug_032.wav	Ganda	Atlantic-Congo	k i f u m u
atlanticcongo_lug_033.wav	Ganda	Atlantic-Congo	fː u m u
atlanticcongo_lug_034.wav	Ganda	Atlantic-Congo	k i v u
atlanticcongo_lug_035.wav	Ganda	Atlantic-Congo	vː u
atlanticcongo_lug_036.wav	Ganda	Atlantic-Congo	k u s aː z a
atlanticcongo_lug_037.wav	Ganda	Atlantic-Congo	k u z aː z a
atlanticcongo_lug_038.wav	Ganda	Atlantic-Congo	k u s a
atlanticcongo_lug_039.wav	Ganda	Atlantic-Congo	k u sː a
atlanticcongo_lug_040.wav	Ganda	Atlantic-Congo	m a z i k e
atlanticcongo_lug_041.wav	Ganda	Atlantic-Congo	zː i k e
atlanticcongo_lug_042.wav	Ganda	Atlantic-Congo	m u t͡ʃ u ŋ ɡ w a
atlanticcongo_lug_043.wav	Ganda	Atlantic-Congo	m u d͡ʒ u ŋ ɡ a
atlanticcongo_lug_044.wav	Ganda	Atlantic-Congo	mː u l a
atlanticcongo_lug_045.wav	Ganda	Atlantic-Congo	m u ʎ a
atlanticcongo_lug_046.wav	Ganda	Atlantic-Congo	m a l a
atlanticcongo_lug_047.wav	Ganda	Atlantic-Congo	mː a ɾ a
atlanticcongo_lug_048.wav	Ganda	Atlantic-Congo	nː aː n a n s i
atlanticcongo_lug_049.wav	Ganda	Atlantic-Congo	ɲː aː ɲ a
atlanticcongo_lug_050.wav	Ganda	Atlantic-Congo	ŋː aː ŋ a
atlanticcongo_lug_051.wav	Ganda	Atlantic-Congo	k u l iː ɾ a
atlanticcongo_lug_052.wav	Ganda	Atlantic-Congo	m u j aː j u
atlanticcongo_lug_053.wav	Ganda	Atlantic-Congo	m u w i
atlanticcongo_lug_054.wav	Ganda	Atlantic-Congo	m p a k a
atlanticcongo_lug_055.wav	Ganda	Atlantic-Congo	m b a ɾ a
atlanticcongo_lug_056.wav	Ganda	Atlantic-Congo	n f u m b a
atlanticcongo_lug_057.wav	Ganda	Atlantic-Congo	n v u β a
atlanticcongo_lug_058.wav	Ganda	Atlantic-Congo	n d e ɡ e j a
atlanticcongo_lug_059.wav	Ganda	Atlantic-Congo	ɲ d͡ʒ e ɡ e r e
atlanticcongo_lug_060.wav	Ganda	Atlantic-Congo	ŋ ɡ e ɡ e
atlanticcongo_lug_061.wav	Ganda	Atlantic-Congo	m b w a
atlanticcongo_lug_062.wav	Ganda	Atlantic-Congo	n d w a dː e
atlanticcongo_lug_063.wav	Ganda	Atlantic-Congo	ŋ k w a
atlanticcongo_lug_064.wav	Ganda	Atlantic-Congo	n s w a
atlanticcongo_lug_065.wav	Ganda	Atlantic-Congo	e t͡ʃ a ŋ ɡ w e
atlanticcongo_lug_066.wav	Ganda	Atlantic-Congo	m u z i ɡ o
atlanticcongo_lug_067.wav	Ganda	Atlantic-Congo	m u z i ɡ o
austronesian_mak_001.wav	Makassarese	Austronesian	p i n a ŋ a
austronesian_mak_002.wav	Makassarese	Austronesian	b i n a ŋ a
austronesian_mak_003.wav	Makassarese	Austronesian	t u t u
austronesian_mak_004.wav	Makassarese	Austronesian	d u d u
austronesian_mak_005.wav	Makassarese	Austronesian	s i k a ŋ k a ŋ
austronesian_mak_006.wav	Makassarese	Austronesian	s i ɡ a ŋ ɡ a ŋ
austronesian_mak_007.wav	Makassarese	Austronesian	s e ɡ a ŋ
austronesian_mak_008.wav	Makassarese	Austronesian	m a n a
austronesian_mak_009.wav	Makassarese	Austronesian	ŋ a i
austronesian_mak_010.wav	Makassarese	Austronesian	d͡ʒ a i
austronesian_mak_011.wav	Makassarese	Austronesian	l o m p o
austronesian_mak_012.wav	Makassarese	Austronesian	r i
austronesian_mak_013.wav	Makassarese	Austronesian	n j a m a ŋ
austronesian_mak_014.wav	Makassarese	Austronesian	h a lː a l a ʔ
austronesian_mak_015.wav	Makassarese	Austronesian	m a nː a
austronesian_mak_016.wav	Makassarese	Austronesian	b a lː o ʔ
austronesian_mak_017.wav	Makassarese	Austronesian	m a nː a
austronesian_mak_018.wav	Makassarese	Austronesian	s e ɡ a ŋ
austronesian_mak_019.wav	Makassarese	Austronesian	s e ɡ a ŋ
austronesian_mak_020.wav	Makassarese	Austronesian	s i k a l i
austronesian_mak_021.wav	Makassarese	Austronesian	p o k o ʔ
austronesian_mak_022.wav	Makassarese	Austronesian	d u d u
austronesian_mak_023.wav	Makassarese	Austronesian	t a i p a
austronesian_mak_024.wav	Makassarese	Austronesian	t a i p a i j a
austronesian_mak_025.wav	Makassarese	Austronesian	t a u
austronesian_mak_026.wav	Makassarese	Austronesian	b a i n e
austronesian_mak_027.wav	Makassarese	Austronesian	t o a n a
